17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
17;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
18;3~7;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;1~3;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;>50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;4;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19~20;5;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
19;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
20;6;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
19;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
20;7;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
17~18;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
19;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
20;8;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
17~19;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
20;9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;>50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
21~22;1~9;<=50K
